ID,Typ,"Katalogové číslo",Jméno,Publikovaný,"Je zvýrazněný?","Viditelnost v katalogu","Krátký popis",Popis,"Sleva začíná dne","Sleva končí dne","Stav daně","Daňová třída",Skladem?,Sklad,"Práh nízkého skladu","Povoleno objednávání?","Prodávat samostatně?","Hmotnost (kg)","Délka (cm)","Šířka (cm)","Výška (cm)","Povolit zákaznické recenze?","Poznámka k nákupu","Cena po slevě","Běžná cena",Kategorie,Štítky,"Třída dopravy",Obrázky,"Limit stahování","Expirace stahování ve dnech",Nadřazené,"Seskupené produkty","Navyšovací prodej","Doplňkový prodej","Externí URL","Text tlačítka",Pozice,"Bundled Items (JSON-encoded)","Min Bundle Size","Max Bundle Size","Bundle Contents Virtual","Bundle Aggregate Weight","Bundle Layout","Bundle Group Mode","Bundle Cart Editing","Bundle Sold Individually","Bundle Form Location","Bundle Sells","Bundle Sells Title","Bundle Sells Discount","Název 1 vlastnosti","Hodnota(y) 1 vlastnosti","Vlastnost 1 viditelnost","Vlastnost 1 globální","Název 2 vlastnosti","Hodnota(y) 2 vlastnosti","Vlastnost 2 viditelnost","Vlastnost 2 globální","Název 3 vlastnosti","Hodnota(y) 3 vlastnosti","Vlastnost 3 viditelnost","Vlastnost 3 globální","Název 4 vlastnosti","Hodnota(y) 4 vlastnosti","Vlastnost 4 viditelnost","Vlastnost 4 globální","Název 5 vlastnosti","Hodnota(y) 5 vlastnosti","Vlastnost 5 viditelnost","Vlastnost 5 globální","Název 6 vlastnosti","Hodnota(y) 6 vlastnosti","Vlastnost 6 viditelnost","Vlastnost 6 globální","Název 7 vlastnosti","Hodnota(y) 7 vlastnosti","Vlastnost 7 viditelnost","Vlastnost 7 globální","Název 8 vlastnosti","Hodnota(y) 8 vlastnosti","Vlastnost 8 viditelnost","Vlastnost 8 globální","Název 9 vlastnosti","Hodnota(y) 9 vlastnosti","Vlastnost 9 viditelnost","Vlastnost 9 globální","Meta: _regular_price_EUR","Meta: _price_EUR","Meta: _sale_price_EUR","Meta: _stock_warehouse","Meta: _wcml_custom_prices_status","Meta: _wpml_location_migration_done","Meta: _wpml_media_duplicate","Meta: _wpml_media_featured","Meta: _wcml_schedule_EUR","Meta: _sale_price_dates_from_EUR","Meta: _sale_price_dates_to_EUR","Meta: _alp_processed","Meta: _wpml_media_has_media","Meta: _wpml_word_count","Meta: _woosea_brand","Meta: _woosea_mpn","Meta: _woosea_upc","Meta: _woosea_ean","Meta: _woosea_gtin","Meta: _woosea_color","Meta: _woosea_size","Meta: _woosea_gender","Meta: _woosea_material","Meta: _woosea_pattern","Meta: _woosea_optimized_title","Meta: _woosea_unit_pricing_measure","Meta: _woosea_unit_pricing_base_measure","Meta: _woosea_condition","Meta: _woosea_age_group","Meta: _woosea_installment_months","Meta: _woosea_installment_amount","Meta: _woosea_exclude_product","Meta: _woosea_cost_of_good_sold","Meta: _woosea_multipack","Meta: _woosea_is_bundle","Meta: _woosea_energy_efficiency_class","Meta: _woosea_min_energy_efficiency_class","Meta: _woosea_max_energy_efficiency_class","Meta: _woosea_is_promotion","Meta: _woosea_custom_field_0","Meta: _woosea_custom_field_1","Meta: _woosea_custom_field_2","Meta: _woosea_custom_field_3","Meta: _woosea_custom_field_4","Meta: _zasilkovna_vypnuti","Meta: _13_vypnuti","Meta: _3946_vypnuti","Meta: _3885_vypnuti","Meta: _1120_vypnuti","Meta: _4738_vypnuti","Meta: _151_vypnuti","Meta: _4524_vypnuti","Meta: _272_vypnuti","Meta: _1438_vypnuti","Meta: _1406_vypnuti","Meta: _3603_vypnuti","Meta: _6254_vypnuti","Meta: send_coupons_on_renewals","Meta: _wc_pb_base_regular_price_EUR","Meta: _wc_pb_base_sale_price_EUR","Meta: _wc_pb_base_price_EUR","Meta: _woocommerce_pos_uuid","Meta: balkanova_product_video-full","Meta: balkanova_product_video-thumb","Meta: _wcml_average_rating","Meta: _wcml_review_count","Meta: _openpos_product_version_0","Název 10 vlastnosti","Hodnota(y) 10 vlastnosti","Vlastnost 10 viditelnost","Vlastnost 10 globální","Meta: fb_product_group_id","Meta: _805_vypnuti","Meta: balkanova_product_video-box","Meta: _op_barcode","Meta: _op_cost_price","Meta: _op_weight_base_pricing","Meta: _op_qty_decimal","Meta: _633_vypnuti","Meta: _153_vypnuti","Meta: _4461_vypnuti","Meta: _149_vypnuti","Meta: _wc_facebook_sync_enabled","Meta: fb_visibility","Meta: fb_product_description","Meta: _wc_facebook_product_image_source","Meta: _wc_facebook_commerce_enabled","Meta: ceske_sluzby_hodnota_ean","Meta: epl_attachments","Meta: zasilkovna_custom_weight","Meta: fb_product_item_id","Meta: _wpml_post_translation_editor_native","Meta: _wc_facebook_enhanced_catalog_attributes_color","Meta: _wc_facebook_enhanced_catalog_attributes_size","Meta: _wc_facebook_enhanced_catalog_attributes_gender","Meta: _wc_facebook_enhanced_catalog_attributes_brand","Meta: _wc_facebook_enhanced_catalog_attributes_pattern","Meta: _wc_facebook_enhanced_catalog_attributes_age_group","Meta: _wc_facebook_google_product_category","Meta: zasilkovna_custom_total","Meta: zasilkovna_custom_dim_one","Meta: zasilkovna_custom_dim_sum","Meta: ceske_sluzby_xml_zbozi_kategorie","Meta: _age_gate-restrict","Meta: pos_barcode","Meta: ceske_sluzby_xml_heureka_kategorie","Meta: _woocommerce_pos_variable_prices","Meta: ceske_sluzby_xml_allegro_kategorie","Meta: ceske_sluzby_xml_allegro_podkategorie","Meta: fb_product_image","Meta: fb_product_price","Meta: _stock_warehouse_variation","Meta: tzas_disable_var_zboxes","Meta: _zasilkovna_vek","Meta: _6830_vypnuti","Meta: _80_vypnuti","Meta: _7909_vypnuti","Meta: _7910_vypnuti","Meta: _4832_vypnuti","Meta: _7378_vypnuti","Meta: _6006_vypnuti","Meta: _7377_vypnuti","Meta: _4015_vypnuti","Meta: _4017_vypnuti","Meta: _106_vypnuti","Meta: _136_vypnuti","Meta: _134_vypnuti","Meta: _257_vypnuti","Meta: _6373_vypnuti","Meta: _6828_vypnuti","Meta: _111_vypnuti","Meta: _4993_vypnuti","Meta: _4994_vypnuti","Meta: _5062_vypnuti","Meta: _5060_vypnuti","Meta: _5061_vypnuti","Meta: _4638_vypnuti","Meta: _4653_vypnuti","Meta: _4654_vypnuti","Meta: _4830_vypnuti","Meta: _4828_vypnuti","Meta: _4033_vypnuti","Meta: _4309_vypnuti","Meta: _4307_vypnuti","Meta: _4876_vypnuti","Meta: _4856_vypnuti","Meta: _4857_vypnuti","Meta: _7770_vypnuti","Meta: _7788_vypnuti","Meta: _8847_vypnuti","Meta: _4646_vypnuti","Meta: _4634_vypnuti","Meta: _4635_vypnuti","Meta: _4159_vypnuti","Meta: _763_vypnuti","Meta: _3294_vypnuti","Meta: _3870_vypnuti","Meta: _2726_vypnuti","Meta: _5066_vypnuti","Meta: _5065_vypnuti","Meta: _4834_vypnuti","Meta: _8125_vypnuti","Meta: _5064_vypnuti","Meta: _5063_vypnuti","Meta: _8000_vypnuti","Meta: _8001_vypnuti","Meta: _4329_vypnuti","Meta: _4162_vypnuti","Meta: _3060_vypnuti","Meta: _4655_vypnuti","Meta: _4656_vypnuti","Meta: _4161_vypnuti","Meta: _836_vypnuti","Meta: _762_vypnuti","Meta: _7397_vypnuti","Meta: _590_vypnuti","Meta: _5102_vypnuti","Meta: _5101_vypnuti","Meta: _4559_vypnuti","Meta: _4827_vypnuti","Meta: _4826_vypnuti","Meta: _4949_vypnuti","Meta: _4950_vypnuti","Meta: _131_vypnuti","Meta: _16_vypnuti","Meta: _132_vypnuti","Meta: _3616_vypnuti","Meta: _1160_vypnuti","Meta: _8289_vypnuti","Meta: _8701_vypnuti","Meta: ceske_sluzby_xml_heureka_productname","Meta: _last_translation_edit_mode","Stáhnout 1 ID","Název 1 stahování","URL 1 stahování","Meta: _wp_old_date","Meta: _wc_gla_isBundle","Meta: ceske_sluzby_xml_zbozi_productname"
9391,simple,"RA 20 C","Silná vlněná deka Rainbow XX - C - tmavá varianta Fort Union se silnějším šedým pruhem na obou koncích",0,0,visible,,"Rainbow je dnes považována za nejlegendárnější deku z dob kožešinového obchodu v Severní Americe. Deka je tlustá a teplá, ideální na táboření. Tato deka je v kombinaci černých pruhů a jednoho tmavě modrého pruhu na obou koncích, na tmavě hnědém základě. U této řady dek je pak délka koncového šedého pruhu v závislosti na celkovém rozměru deky. Extra dlouhá!\n<p class=""small-text"">U dek řady Rainbow je nutné brát v potaz, že rozměr deky je orientační a reálný od udaného se může lišit o 3%. To je dáno způsobem výroby této deky, kdy posledním technologickým krokem je vodní lázeň, během níž jsou deky sráženy na požadovaný rozměr. Chování vlny ve vodní lázni nicméně není možné předvídat se 100% přesností a proto může dojít k uvedenému rozdílu.</p>\n<strong>Tuto barevnou kombinaci máme ve třech následujících rozměrech:</strong>\n\nXX – A: 160×220 cm\n\nXX – B: 16×240 cm\n\nXX – C: 160×270 cm\n\nXX - D: 160x290 cm",,,taxable,,0,0,,0,0,3.4,52,37,19,1,,,2690,"Vlněné deky > Podle použití > Interiérové deky, Vlněné deky > Podle jemnosti > Klasické, Vlněné deky > Podle velikosti > Klasické deky, Vlněné deky > Podle použití > Outdoorové deky, Vlněné deky > Podle jemnosti, Vlněné deky > Podle použití, Vlněné deky > Podle velikosti, Vlněné deky > Podle velikosti > Přehozy a extra velké deky, Vlněné deky > Podle názvu > Rainbow","Částečná ruční výroba, Rodopská vlna",,"https://balkanova.eco/wp-content/uploads/2019/09/IMG_3376-web-1000x1000-1.jpg, https://balkanova.eco/wp-content/uploads/2019/09/IMG_3395-web-2.jpg, https://balkanova.eco/wp-content/uploads/2019/09/IMG_3404-web-2.jpg",,,,,,,,,20,,,,,,,,,,,,,,Jemnost,klasická,1,1,Materiál,"10% bavlna (osnova), 90% vlna (útek)",1,1,Gramáž,740,1,1,Šířka,160,1,1,Délka,270,1,1,Hmotnost,"3\,2 kg",1,1,Značka,Balkanova,1,1,Typ,"indoor, outdoor",1,1,Barva,"černá, modrá, multicolor, šedá, tmavě modrá",1,1,111.9,111.9,,0,1,,1,1,0,,,1734471673,1,"{""total"":183,""to_translate"":{""en"":183,""de"":183,""el"":183,""sk"":183}}",,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,no,,no,,no,no,no,,,,,,no,no,111.9,,111.9,39fc6c9a-50fb-4d33-8b85-0a753b8b454a,36702,36694,5.00,10,1734471670,,,,,5566040533470432,,36698,,,no,no,no,no,,no,yes,yes,,product,no,0745760930821,16669,,5566040586803760,yes,,,,,,,5910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9408,simple,Beh092,"Běhoun I černobílý diamant",0,0,visible,,"Tento běhoun, tak jako ostatní z naší nabídky, je utkán na bavlněné osnově. Má specifický geometrický vzor v bílo-černé kombinaci. Je bez třásní, lemovaný černě a o něco měkčí než ostatní běhouny.",,,taxable,,0,0,,0,0,2.2,,,,1,,,1999,"Koberce > Běhouny",,,"https://balkanova.eco/wp-content/uploads/2019/09/IMG_3340-web-1.jpg, https://balkanova.eco/wp-content/uploads/2019/09/IMG_3455-web.jpg, https://balkanova.eco/wp-content/uploads/2019/09/PH6A9991-web.jpg, https://balkanova.eco/wp-content/uploads/2019/09/PH6A0009-web.jpg, https://balkanova.eco/wp-content/uploads/2019/09/PH6A0007-web.jpg, https://balkanova.eco/wp-content/uploads/2019/09/PH6A3472.jpg, https://balkanova.eco/wp-content/uploads/2021/04/11.webp",,,,,,,,,332,,,,,,,,,,,,,,Typ,"hladce tkaný",1,1,Materiál,"osnova - bavlna\, útek - vlna",1,1,Výroba,strojová,1,1,Gramáž,1080,1,1,Šířka,80,1,1,Délka,160,1,1,"Cena za m²",1590,1,1,Značka,Balkanova,1,1,Barva,černá,1,1,83.9,83.9,,,1,,1,1,0,,,1714131911,1,"{""total"":39,""to_translate"":{""en"":39,""de"":39,""el"":39,""sk"":39}}",,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,no,83.9,,83.9,f221fa99-c073-4a4d-8e43-b39c5b4193a9,,,,,1714131896,,,,,,,,,,no,no,,,,,yes,yes,,product,no,,,,4893556720657686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9418,simple,Beh093,"Běhoun III",0,0,visible,,"Tento běhoun, tak jako ostatní z naší nabídky, je utkán na bavlněné osnově. Má specifický geometrický vzor v bílo-červené kombinaci. Jde o tmavou červeň, vínovou. Je bez třásní, lemovaný bíle a o něco měkčí než ostatní běhouny.",,,taxable,,0,0,,0,0,2.2,,,,1,,,1779,"Koberce > Běhouny",,,"https://balkanova.eco/wp-content/uploads/2019/09/IMG_9116-web-1.jpg, https://balkanova.eco/wp-content/uploads/2019/09/IMG_3449-web.jpg, https://balkanova.eco/wp-content/uploads/2019/09/PH6A9993-web.jpg, https://balkanova.eco/wp-content/uploads/2019/09/PH6A0012-web.jpg",,,,,,,,,3,,,,,,,,,,,,,,Typ,"hladce tkaný",1,1,Materiál,"osnova - bavlna\, útek - vlna",1,1,Výroba,strojová,1,1,Gramáž,1080,1,1,Šířka,80,1,1,Délka,160,1,1,"Cena za m²",1390,1,1,Značka,Balkanova,1,1,Barva,červená,1,1,69,69,,,1,,1,1,0,,,1710172123,1,"{""total"":42,""to_translate"":{""en"":42,""de"":42,""sk"":42}}",,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,no,69,,69,,,,,,1710172123,,,,,,,,,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9428,simple,Beh094,"Běhoun V",0,0,visible,,"Vlna na bavlněné osnově. Tento koberec je utkán na Jacquardovém stavu. Z každé strany je jiný, rub a líc jsou navzájem inverzní. Elegantní a zároveň velmi univerzální jemný vzor, který se svou decentností nebude dělat ostudu v žádném interiéru. A pokud se Vám po jedné straně znečistí, můžete ho jednoduše otočit. Všechny běhouny jsou totiž oboustranné. Až bude i druhá strana spíše zánovní, než nová, tak ho jednoduše dejte do pračky a vyperte!",,,taxable,,0,0,,0,0,2.3,,,,1,,,2290,"Koberce > Běhouny",,,https://balkanova.eco/wp-content/uploads/2019/09/IMG_3335-1.jpg,,,,,,,,,5,,,,,,,,,,,,,,Typ,"hladce tkaný",1,1,Materiál,"osnova - bavlna\, útek - vlna",1,1,Výroba,strojová,1,1,Gramáž,1080,1,1,Šířka,80,1,1,Délka,180,1,1,"Cena za m²",1590,1,1,Značka,Balkanova,1,1,Barva,šedá,1,1,91.9,91.9,,,1,,1,1,0,,,1710172419,1,"{""total"":77,""to_translate"":{""en"":77,""de"":77,""sk"":77}}",,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,no,91.9,,91.9,,,,,,1710172419,,,,,,,,,,no,no,,,,,yes,yes,,product,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9433,simple,Beh095,"Běhoun VII",0,0,visible,,"Vlna na bavlněné osnově. Tento koberec je utkán na Jacquardovém stavu. Z každé strany je jiný, rub a líc jsou navzájem inverzní. Elegantní a zároveň velmi univerzální jemný vzor, který se svou decentností nebude dělat ostudu v žádném interiéru. A pokud se Vám po jedné straně znečistí, můžete ho jednoduše otočit. Všechny běhouny jsou totiž oboustranné. Až bude i druhá strana spíše zánovní, než nová, tak ho jednoduše dejte do pračky a vyperte! Krásná kombinace vínově červené a bílé vlněné příze.",,,taxable,,0,0,,0,0,2.2,,,,1,,,2399,"Koberce > Běhouny",,,"https://balkanova.eco/wp-content/uploads/2019/09/IMG_3351-web-1.jpg, https://balkanova.eco/wp-content/uploads/2019/09/IMG_3430-web-2.jpg, https://balkanova.eco/wp-content/uploads/2019/09/IMG_3351-web.jpg, https://balkanova.eco/wp-content/uploads/2019/09/IMG_3418-web.jpg, https://balkanova.eco/wp-content/uploads/2019/09/PH6A0013-web.jpg, https://balkanova.eco/wp-content/uploads/2019/09/PH6A9994.JPG-web.jpg, https://balkanova.eco/wp-content/uploads/2019/09/PH6A3469.jpg, https://balkanova.eco/wp-content/uploads/2019/09/PH6A3500.jpg, https://balkanova.eco/wp-content/uploads/2019/09/PH6A3496.jpg, https://balkanova.eco/wp-content/uploads/2019/09/PH6A3498.jpg, https://balkanova.eco/wp-content/uploads/2019/09/PH6A1121-web.jpg",,,,,,,,,7,,,,,,,,,,,,,,Typ,"hladce tkaný",1,1,Materiál,"osnova - bavlna\, útek - vlna",1,1,Výroba,strojová,1,1,Gramáž,1080,1,1,Šířka,80,1,1,Délka,160,1,1,"Cena za m²",1990,1,1,Značka,Balkanova,1,1,Barva,červená,1,1,97.9,97.9,,,1,,1,1,0,,,1710172293,1,"{""total"":85,""to_translate"":{""en"":85,""de"":85,""sk"":85}}",,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,no,97.9,,97.9,,,,4.00,1,1730295094,,,,,,,,,,no,no,,,,,yes,yes,,product,no,0745760932344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9535,simple,BC01,"Bavlněná čepice I",0,0,visible,,"Bavlněná čepice v modro-červené barvě s bílým vzorem.",,,taxable,,0,'-3,,0,0,,,,,1,,,490,"Móda, Móda > Vlněné šály",,,"https://balkanova.eco/wp-content/uploads/2019/10/FW_2020_knit_hat_2-1.jpg, https://balkanova.eco/wp-content/uploads/2019/10/FW_2020_knit_hat_2.1-1.jpg, https://balkanova.eco/wp-content/uploads/2019/10/FW_2020_knit_hat_2.2-1.jpg",,,,,,,,,236,,,,,,,,,,,,,,Barva,červeno-modro-bílá,1,1,Materiál,"100% bavlna",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.5,19.5,,,1,,1,1,0,,,1603899129,,"{""total"":15,""to_translate"":{""en"":15,""de"":15,""sk"":15}}",,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,no,no,no,no,no,no,no,no,no,no,no,no,no,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,no,,,no,,,,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,,no,no,,no,,,no,no,,,,no,no,no,no,no,no,no,no,no,,no,,no,no,,,no,no,no,no,,no,no,no,,no,no,no,no,no,no,no,no,no,no,no,no,no,,,,,,,
9546,simple,NA01,"Vlněný nákrčník z merino vlny - modrá, červená a bílá vlna",0,0,visible,,"Nákrčník ve výrazném modro-bílo-červeném provedení. Jeho vzor je reinterpretací motivů z tradičních balkánských vlněných ručně tkaných kilimů. Unisex a unisize. Nákrčník je navzdory tomu, že je vyroben z vlny, velmi jemný, poněvadž jde o merino, které úpletu dodává velkou hebkost. Jde o výsledkem spolupráce Balkanovy a bulharské návrhářské dílny Shevitza. Jde o textilii vyrobenou speciálně a jen pro Balkanovu!",,,taxable,,0,'-1,,0,0,0.5,40,30,15,1,,,890,"Móda, Móda > Vlněné šály","Částečná ruční výroba, Merino vlna",,"https://balkanova.eco/wp-content/uploads/2019/10/FW_2020_knit_scarf_2.1.jpg, https://balkanova.eco/wp-content/uploads/2019/10/FW_2020_knit_scarf_1.jpg, https://balkanova.eco/wp-content/uploads/2019/10/FW_2020_knit_hat_2.1.jpg, https://balkanova.eco/wp-content/uploads/2019/10/FW_2020_knit_hat_2.2.jpg, https://balkanova.eco/wp-content/uploads/2019/10/FW_2020_knit_scarf_2.jpg, https://balkanova.eco/wp-content/uploads/2019/10/FW_2020_knit_hat_1.2.jpg, https://balkanova.eco/wp-content/uploads/2019/10/FW_2020_knit_scarf_product.jpg",,,,,,,,,10,,,,,,,,,,,,,,Barva,"červená, modrá, multicolor, vícebarevná",1,1,Materiál,"100% merino vlna, vlna",1,1,Značka,"Balkanova & Shevitza",1,1,Jemnost,"velmi jemná",1,1,Délka,25,1,1,Šířka,45,1,1,Typ,"nekonečný šátek",1,1,,,,,,,,,35.6,35.6,,0,1,,1,1,0,,,1734013793,1,"{""total"":77,""to_translate"":{""en"":77,""de"":77,""el"":77,""sk"":77}}",,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,no,35.6,,35.6,5458f319-9872-4178-9e1b-4822ad9f4294,36215,36207,5.00,4,1734784210,,,,,,,36211,,,no,no,,,,,yes,yes,,product,no,0745760932740,,,,,,,,,,,,,,,,,,,,Doplňky,"Doplňky > Šály, šátky (1495)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9708,simple,ChalS-1,"Ručně vázaný koberec Chalište malé světlé II",0,0,visible,,"Krásné chalište ze světlé vlny s jantarovými odlesky. To nejlepší z rodopského vlnařství. Vlna je nebarvená, pořízená od Karakačanů, což je řecky hovořící národnostní menšina obývající zejména bulharské pohoří Stara Planina. Karakačani jsou vyhlášenými pastevci a jejich mnohosethlavá stáda jsou zdrojem té nejkvalitnější dlouhovlasé vlny nutné pro výrobu rodopských chališťat, ať už světlých, jako v tomto případě, či tmavých. U tohoto chalište se odstíny plavně přelévají od bílozlaté přes krémovou po jantarovou barvu a to mu dává nádech výlučnosti. Toto chalište rozzáří jakýkoli interiér a strhne na sebe velkou pozornost. Na druhou stranu ho lze dobře kombinovat s jinými barvami. Vyzkoušejte to! A pokud by Vám nevyhovoval právě tento rozměr, napište nám a my pro Vás necháme vyrobit jiný přesně podle Vašeho přání.",,,taxable,,0,0,,0,0,2.5,,,,1,,3840,3960,"Koberce > Chalište","Karakačanská vlna, Přírodní nebarvená vlna, Tradiční ručně vázaný výrobek",,"https://balkanova.eco/wp-content/uploads/2017/09/R5H0030.jpg, https://balkanova.eco/wp-content/uploads/2017/09/R5H0035.jpg, https://balkanova.eco/wp-content/uploads/2017/09/R5H7331.jpg, https://balkanova.eco/wp-content/uploads/2017/09/Chaliste_svetla-vlna.jpg, https://balkanova.eco/wp-content/uploads/2017/09/IMG_4766.jpg, https://balkanova.eco/wp-content/uploads/2017/09/IMG_4770.jpg",,,,,,,,,630,,,,,,,,,,,,,,Typ,"s vysokým vlasem",1,1,Materiál,"100% vlna",1,1,Výroba,ruční,1,1,Vlas,20,1,1,Gramáž,1660,1,1,Šířka,100,1,1,Délka,120,1,1,"Cena za m²",3300,1,1,Značka,Balkanova,1,1,158,153,153,0,1,1,1,1,0,,,1651592671,1,"{""total"":137,""to_translate"":{""en"":137,""de"":137,""sk"":137}}",,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,no,,no,,no,no,no,,,,,,no,,,,,,,,,,,Barva,bílá,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9774,simple,,"Vlněná deka Kaliakra merino III modrá",0,0,visible,,"Deka Kaliakra je tak jemná a vzdušná, jako větřík, který v létě osvěžuje pobřeží Černého moře v místech, kde se vypíná Kaliakra, v překladu doslova krásný mys. Deka Kaliakra je variantou Pereliky, avšak je ještě vzdušnější. Je proto vhodná i do teplejšího letního počasí. Je vyrobena z nejjemnější ovčí vlny Merino. Merino je staré evropské plemeno ovcí, které dnes chovají především v Austrálii a na Novém Zélandu. Odtud se surová vlna dováží do Bulharska, kde se z ní tkají tyto jemné deky jako doplněk a alternativa k stejně tkaným a o něco hrubším dekám z místní vlny rodopské. S výběrem této deky nebudete zklamáni. Tento výrobek je certifikován i pro děti do tří let, můžete do něj tedy bez obav zabalit i svou ratolest.",,,taxable,,0,0,,0,0,1.5,,,,1,,,1590,"Vlněné deky > Podle velikosti > Dětské deky a plédy, Vlněné deky > Podle použití > Interiérové deky, Vlněné deky > Podle názvu > Kaliakra, Vlněné deky > Podle jemnosti > Velmi jemné","Částečná ruční výroba, Merino vlna",,https://balkanova.eco/wp-content/uploads/2019/11/IMG_3365-web.jpg,,,,,,,,,0,,,,,,,,,,,,,,Jemnost,"velmi jemná",1,1,Materiál,"100% merino vlna",1,1,Šířka,120,1,1,Délka,180,1,1,Značka,Balkanova,1,1,Gramáž,390,1,1,Typ,indoor,1,1,,,,,,,,,63.9,63.9,,0,1,,1,1,0,,,1729351289,1,"{""total"":136,""to_translate"":{""en"":136,""de"":136,""el"":136,""sk"":136}}",,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,no,,no,,no,no,no,,,,,,no,no,63.9,,63.9,,,,,,1729351288,,,,,,,,,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9780,simple,KAC,"Vlněná deka Kaliakra merino III červená",0,0,visible,,"Deka Kaliakra je tak jemná a vzdušná, jako větřík, který v létě osvěžuje pobřeží Černého moře v místech, kde se vypíná Kaliakra, v překladu doslova krásný mys. Deka Kaliakra je variantou Pereliky, avšak je ještě vzdušnější. Je proto vhodná i do teplejšího letního počasí. Je vyrobena z nejjemnější ovčí vlny Merino. Merino je staré evropské plemeno ovcí, které dnes chovají především v Austrálii a na Novém Zélandu. Odtud se surová vlna dováží do Bulharska, kde se z ní tkají tyto jemné deky jako doplněk a alternativa k stejně tkaným a o něco hrubším dekám z místní vlny rodopské. S výběrem této deky nebudete zklamáni. Tento výrobek je certifikován i pro děti do tří let, můžete do něj tedy bez obav zabalit i svou ratolest.",,,taxable,,0,0,,0,0,1.5,,,,1,,,1590,"Vlněné deky > Podle velikosti > Dětské deky a plédy, Vlněné deky > Podle použití > Interiérové deky, Vlněné deky > Podle názvu > Kaliakra, Vlněné deky > Podle jemnosti > Velmi jemné, Vlněné deky","Částečná ruční výroba, Merino vlna",,https://balkanova.eco/wp-content/uploads/2019/11/IMG_3364-web.jpg,,,,,,,,,0,,,,,,,,,,,,,,Jemnost,"velmi jemná",1,1,Materiál,"100% merino vlna",1,1,Šířka,120,1,1,Délka,180,1,1,Značka,Balkanova,1,1,Gramáž,390,1,1,Typ,indoor,1,1,,,,,,,,,63.9,63.9,,0,1,,1,1,0,,,1729351213,1,"{""total"":136,""to_translate"":{""en"":136,""de"":136,""el"":136,""sk"":136}}",,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,no,,no,,no,no,no,,,,,,no,no,63.9,,63.9,,,,,,1729351212,,,,,,,,,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
